"data.expr.anno.ctl"	"data.expr.anno.kdSTAT5"	"data.expr.anno.GENE_SYMBOL"
2.66201282866667	2.17665303333333	"MIR3119-1"
2.978327	10.150156	"LINC01142"
5.40651433333333	13.5569266666667	"MIR1295A"
20.7902033333333	20.9857133333333	"MYOC"
111.2393	93.8491433333333	"VAMP4"
47.6659266666667	34.4800166666667	"DNM3OS"
97.1406366666667	165.755266666667	"PIGC"
17.9034333333333	14.1846623333333	"TNFSF18"
15.46755	15.47265	"TNFSF4"
41.17337	41.4350166666667	"LOC100506023"
69.7099466666667	85.2788633333333	"LOC100506023"
9.533163	8.511651	"SLC9C2"
7.57280933333333	8.95901566666667	"ANKRD45"
22.5360566666667	23.0967933333333	"ANKRD45"
93.1761866666667	88.2112066666667	"CENPL"
915.252666666667	946.1701	"GAS5"
915.252666666667	946.1701	"SNORD81"
915.252666666667	946.1701	"SNORD80"
915.252666666667	946.1701	"SNORD79"
915.252666666667	946.1701	"SNORD78"
915.252666666667	946.1701	"SNORD47"
915.252666666667	946.1701	"SNORD77"
915.252666666667	946.1701	"SNORD76"
915.252666666667	946.1701	"SNORD75"
915.252666666667	946.1701	"SNORD44"
915.252666666667	946.1701	"SNORD74"
123.004266666667	126.805966666667	"SNORD78"
123.004266666667	126.805966666667	"GAS5"
220.985433333333	263.2512	"SNORD75"
220.985433333333	263.2512	"GAS5"
14.099041	18.15144	"SERPINC1"
193.7231	249.029	"RC3H1"
22.5361333333333	36.6514466666667	"RC3H1"
256.901033333333	223.578066666667	"MRPS14"
89.1371833333333	87.8798266666667	"MRPS14"
81.73817	79.81932	"KIAA0040"
25.9242566666667	19.7683233333333	"TNR"
9.72494466666667	15.5100126666667	"TNR"
281.405933333333	350.459033333333	"COP1"
281.405933333333	350.459033333333	"SCARNA3"
51.9963366666667	97.40323	"SCARNA3"
51.9963366666667	97.40323	"COP1"
60.2958233333333	52.68766	"ASTN1"
60.2958233333333	52.68766	"MIR488"
1.99278116666667	3.13014466666667	"ASTN1"
1.99278116666667	3.13014466666667	"MIR488"
19.0203876666667	20.4533066666667	"SEC16B"
11.3712866666667	17.9907566666667	"SEC16B"
0.765793134666667	10.2966826666667	"SEC16B"
6.36067533333333	7.48296533333333	"SEC16B"
9.898104	24.86543	"SEC16B"
17.49079	47.1176533333333	"SEC16B"
17.49079	47.1176533333333	"CRYZL2P"
19.3196866666667	24.1439333333333	"RASAL2-AS1"
7.53023973333333	23.7747033333333	"ANGPTL1"
35.05608	43.2140933333333	"ABL2"
17.1675156666667	17.5292233333333	"NPHS2"
236.535533333333	213.7041	"TOR1AIP2"
49.4845166666667	94.1732066666667	"LHX4-AS1"
299.123766666667	218.9542	"ACBD6"
299.123766666667	218.9542	"MIR3121"
9.58262266666667	31.44111	"ACBD6"
5.16798533333333	15.6912533333333	"MIR3121"
5.16798533333333	15.6912533333333	"ACBD6"
102.272923333333	104.596893333333	"STX6"
17.8589366666667	13.8236566666667	"ZNF648"
362.162333333333	271.754133333333	"GLUL"
14.6792266666667	16.50554	"TEDDM1"
18.4476766666667	44.2125466666667	"RNASEL"
43.2663966666667	41.6709366666667	"RGS16"
20.03986	19.88801	"RGS8"
4.17108233333333	4.45808233333333	"SHCBP1L"
485.1248	370.916166666667	"NMNAT2"
18.99237	23.51521	"SMG7-AS1"
9.20738233333333	19.2902666666667	"NCF2"
1078.6649	923.511066666667	"ARPC5"
8.35701066666667	14.8721733333333	"APOBEC4"
52.6346966666667	23.4878233333333	"COLGALT2"
387.675166666667	337.661033333333	"EDEM3"
236.6822	204.2387	"FAM129A"
20.2406456666667	37.2971366666667	"FAM129A"
174.312566666667	152.670266666667	"TRMT1L"
238.3332	372.5573	"IVNS1ABP"
2.70016533333333	9.9633438	"GS1-279B7.1"
8.279539	12.2387233333333	"MIR548F1"
754.950766666667	1059.232	"RNU6-72P"
754.950766666667	1059.232	"TPR"
754.950766666667	1059.232	"MIR548F1"
5.854977	15.2878633333333	"MIR548F1"
5.854977	15.2878633333333	"PDC"
31.4166366666667	25.7479433333333	"PTGS2"
7.94647366666667	8.23317266666667	"BRINP3"
359.631166666667	596.452366666667	"UCHL5"
96.1949466666667	157.685	"UCHL5"
423.966333333333	432.687666666667	"GLRX2"
23.3501336666667	41.0537433333333	"B3GALT2"
4.56018393333333	17.25928	"KCNT2"
4.56018393333333	17.25928	"MIR4735"
3.58695640266667	6.332508	"MIR4735"
3.58695640266667	6.332508	"KCNT2"
14.3660116666667	17.6298766666667	"F13B"
239.6183	382.0687	"ASPM"
188.228333333333	98.49977	"ZBTB41"
91.7075966666667	134.834733333333	"DENND1B"
5.82981166666667	9.144502	"DENND1B"
7.02325633333333	11.7844433333333	"ATP6V1G3"
15.2392366666667	19.02735	"MIR181B1"
15.2392366666667	19.02735	"MIR181A1"
15.2392366666667	19.02735	"MIR181A1HG"
7.20539366666667	12.0228013333333	"MIR181A1HG"
7.20539366666667	12.0228013333333	"MIR181B1"
3.35805126666667	5.45420466666667	"MIR181A1HG"
3.35805126666667	5.45420466666667	"MIR181A1"
19.52827	33.53577	"LINC00862"
364.837633333333	292.8803	"ZNF281"
205.8072	251.664133333333	"KIF14"
64.5638733333333	64.0605033333333	"DDX59"
20.07568	15.5072833333333	"KIF21B"
28.56007	26.7383866666667	"CACNA1S"
203.998633333333	116.555176666667	"TMEM9"
17.9965063333333	19.2354933333333	"TNNT2"
199.4387	168.5287	"LAD1"
23.8327433333333	30.4303266666667	"TNNI1"
59.1260733333333	68.4893466666667	"PHLDA3"
364.187033333333	243.203933333333	"CSRP1"
28.3433866666667	27.19704	"LMOD1"
166.949333333333	113.156366666667	"ARL8A"
18.87212	22.8482133333333	"PTPN7"
661.177233333333	968.318866666667	"UBE2T"
12.7387666666667	20.4232566666667	"SYT2"
401.890266666667	339.5367	"KDM5B"
210.746733333333	172.6688	"RABIF"
158.180966666667	130.4802	"KLHL12"
25.2524633333333	43.1811866666667	"KLHL12"
636.7144	450.9261	"ADIPOR1"
81.5165266666667	94.7204866666667	"CYB5R1"
11.2463263333333	13.3977766666667	NA
22.1367703333333	29.2780233333333	"MYOG"
11.8822833333333	20.3620766666667	"MYBPH"
19.7038666666667	26.6871033333333	"CHI3L1"
15.1130023333333	12.7904433333333	"CHIT1"
39.98525	28.4448866666667	"LINC01136"
26.3794733333333	48.1269566666667	"FMOD"
25.0637933333333	21.81576	"LINC00303"
83.3465033333333	27.36765	"ETNK2"
8.57255833333333	15.83609	"REN"
21.8505633333333	29.9134666666667	"KISS1"
68.5349733333333	46.4947	"GOLT1A"
98.0488633333333	112.9703	"PLEKHA6"
35.8112866666667	31.17748	"LINC00628"
30.9959733333333	28.73109	"LINC00628"
388.346566666667	468.791733333333	"PPP1R15B"
163.482766666667	126.721866666667	"PIK3C2B"
22.6498466666667	23.7036866666667	"LRRN2"
0.749303173	13.6650703333333	"LRRN2"
42.72698	35.3984266666667	"TMEM81"
259.226666666667	162.368933333333	"RBBP5"
73.0062533333333	54.43339	"DSTYK"
43.3424966666667	39.5291933333333	"NUAK2"
147.369833333333	156.149166666667	"KLHDC8A"
10.034183	13.076276	"LEMD1"
10.034183	13.076276	"MIR135B"
12.831003	14.91815	"MIR135B"
21.0824533333333	22.581	"MFSD4A-AS1"
395.171966666667	296.841666666667	"ELK4"
395.171966666667	296.841666666667	"SLC45A3"
303.0354	190.973466666667	"SLC45A3"
303.0354	190.973466666667	"ELK4"
789.613633333333	803.91	"NUCKS1"
29.3834033333333	44.3612833333333	"NUCKS1"
96.7054633333333	70.5259333333333	"RAB29"
242.162533333333	100.362643333333	"SLC41A1"
12.5960063333333	16.7934566666667	"PM20D1"
15.86349	12.41474	"SLC26A9"
13.2849266666667	13.7602146666667	"RHEX"
3.439125	5.35619466666667	"RHEX"
233.212733333333	166.362833333333	"EIF2D"
14.7669793333333	16.68274	"IL10"
13.8146953333333	17.6410333333333	"FCMR"
18.0958766666667	27.2734233333333	"PIGR"
22.00727	21.4744366666667	"FCAMR"
534.362633333333	297.353833333333	"C1orf116"
130.268666666667	167.160766666667	"YOD1"
161.225766666667	219.368666666667	"MIR29C"
8.39784433333333	18.97467	"MIR29C"
15.5436373333333	17.2982466666667	"CD34"
13.4676273333333	31.6310933333333	"PLXNA2"
7.10682266666667	8.84895233333333	"PLXNA2"
13.10046	21.1958766666667	"MIR4260"
13.10046	21.1958766666667	"LAMB3"
85.53866	84.9800166666667	"C1orf74"
350.9979	159.2529	"IRF6"
12.2797613333333	18.1178766666667	"SERTAD4-AS1"
27.5470033333333	17.5969233333333	"KCNH1"
6.814119	7.537232	"KCNH1"
13.3453256666667	16.84359	"RD3"
362.2532	280.321666666667	"SLC30A1"
267.1855	281.5644	"NEK2"
348.186266666667	392.319733333333	"LPGAT1"
227.167633333333	233.327733333333	"INTS7"
136.759433333333	130.2353	"TMEM206"
31.8246466666667	25.93795	"BATF3"
336.516533333333	222.981533333333	"NSL1"
9.963091	17.1429866666667	"SPATA45"
127.238866666667	189.242166666667	"FLVCR1-DT"
163.471533333333	125.228666666667	"ANGEL2"
70.2394166666667	118.791533333333	"PTPN14"
46.48308	35.44271	"USH2A"
137.562166666667	116.152413333333	"USH2A"
11.2563986666667	12.6781666666667	"ESRRG"
65.2194433333333	89.29187	"GPATCH2"
10.937617	23.7473033333333	"TGFB2-AS1"
26.6763	29.59584	"LYPLAL1-DT"
10.264715	13.4853616666667	"SLC30A10"
620.228833333333	893.651266666667	"EPRS"
28.8149966666667	36.4283133333333	"EPRS"
204.703966666667	202.552033333333	"BPNT1"
8.33038466666667	16.1207933333333	"MIR215"
16.8736516666667	30.7543	"MIR194-1"
85.5273533333333	125.419266666667	"SNORA36B"
85.5273533333333	125.419266666667	"AURKAP1"
85.5273533333333	125.419266666667	"RAB3GAP2"
29.0041866666667	60.78905	"RAB3GAP2"
29.0041866666667	60.78905	"SNORA36B"
17.5203266666667	43.54483	"C1orf140"
123.761666666667	183.220466666667	"DUSP10"
17.2285576666667	22.0591233333333	"HHIPL2"
46.67662	76.24477	"TAF1A"
164.1299	112.163733333333	"AIDA"
15.8927216666667	13.3555633333333	"TLR5"
19.16011	16.79594	"SUSD4"
11.364074	15.35937	"CAPN8"
236.994133333333	228.649133333333	"TP53BP2"
617.469533333333	621.187133333333	"MIR320B2"
617.469533333333	621.187133333333	"WDR26"
617.469533333333	621.187133333333	"MIR4742"
617.469533333333	621.187133333333	"NVL"
617.469533333333	621.187133333333	"ENAH"
617.469533333333	621.187133333333	"TMEM63A"
617.469533333333	621.187133333333	"LEFTY1"
617.469533333333	621.187133333333	"LBR"
617.469533333333	621.187133333333	"LEFTY2"
617.469533333333	621.187133333333	"SDE2"
617.469533333333	621.187133333333	"ACBD3"
617.469533333333	621.187133333333	"LIN9"
617.469533333333	621.187133333333	"PARP1"
617.469533333333	621.187133333333	"PYCR2"
450.584766666667	433.128866666667	"NVL"
450.584766666667	433.128866666667	"MIR320B2"
6.201022	10.0108153333333	"NVL"
6.201022	10.0108153333333	"MIR320B2"
471.3301	514.222533333333	"WDR26"
471.3301	514.222533333333	"MIR4742"
36.6210433333333	61.1499966666667	"WDR26"
36.6210433333333	61.1499966666667	"MIR4742"
399.584333333333	347.6819	"LBR"
422.757033333333	394.348233333333	"ENAH"
215.375966666667	107.04306	"TMEM63A"
14.725403	17.97616	"LEFTY1"
86.0394233333333	72.4589666666667	"PYCR2"
86.0394233333333	72.4589666666667	"LEFTY1"
18.7185666666667	12.5892916666667	"LEFTY2"
272.3704	321.8583	"SDE2"
602.6178	600.086566666667	"ACBD3"
191.5453	346.0921	"LIN9"
49.4710933333333	35.7321333333333	"ITPKB"
22.3177626666667	29.79947	"ITPKB"
499.927066666667	582.074466666667	"CDC42BPA"
14.8243063333333	10.303608	"ZNF847P"
102.137253333333	65.22713	"JMJD4"
46.9155166666667	36.57613	"MIR5008"
46.9155166666667	36.57613	"WNT9A"
120.391766666667	107.647593333333	"C1orf35"
338.1944	192.866966666667	"MRPL55"
31.2506033333333	39.9407	"OBSCN-AS1"
72.04468	60.0850933333333	"TRIM11"
16.9813266666667	21.9562233333333	"TRIM17"
2.63934326666667	5.086631	"HIST3H3"
23.04141	25.7411966666667	"HIST3H2A"
274.084833333333	300.070766666667	"CCSAP"
15.0452783333333	11.7340333333333	"ACTA1"
230.4101	288.1648	"NUP133"
126.104566666667	180.976	"ABCB10"
14.0955403333333	26.1852833333333	"ABCB10"
139.071733333333	86.1107066666667	"TAF5L"
28.9912333333333	34.9094866666667	"PGBD5"
78.57847	19.3559466666667	"AGT"
77.0107066666667	45.0660166666667	"C1orf198"
113.8108	154.612633333333	"TTC13"
44.33104	42.7382433333333	"FAM89A"
44.33104	42.7382433333333	"MIR1182"
11.9760566666667	26.0849696666667	"LOC149373"
204.5149	214.832733333333	"C1orf131"
109.446333333333	89.2154266666667	"EXOC8"
378.7674	328.926333333333	"EGLN1"
9.485136	11.9597463333333	"SNRPD2P2"
28.12852	23.6528933333333	"LINC00582"
43.10745	42.60097	"DISC2"
46.40608	120.776793333333	"SIPA1L2"
86.10844	79.8193233333333	"PCNX2"
226.450833333333	223.591133333333	"TARBP1"
25.9043866666667	16.2295433333333	"LINC01354"
208.968033333333	186.491	"IRF2BP2"
727.178633333333	673.308133333333	"SNORA14B"
727.178633333333	673.308133333333	"TOMM20"
80.9097366666667	74.42524	"TOMM20"
80.9097366666667	74.42524	"SNORA14B"
538.9709	590.255433333333	"RBM34"
538.9709	590.255433333333	"ARID4B"
433.833733333333	744.8349	"ARID4B"
433.833733333333	744.8349	"RBM34"
433.833733333333	744.8349	"MIR4753"
6.36122066666667	13.7919066666667	"ARID4B"
7.19749233333333	12.6991166666667	"MIR4753"
7.19749233333333	12.6991166666667	"ARID4B"
284.420733333333	305.7674	"B3GALNT2"
94.32372	63.6382766666667	"GNG4"
68.30294	80.6087366666667	"MIR1537"
68.30294	80.6087366666667	"LYST"
6.401589	12.3543446666667	"LYST"
5.83395733333333	6.70524433333333	"LYST"
7.732558	11.2593223333333	"MIR1537"
7.732558	11.2593223333333	"LYST"
5.39724666666667	11.2757586666667	"NID1"
124.546166666667	98.6050033333333	"ERO1B"
64.4199833333333	47.5882433333333	"LGALS8-AS1"
274.293133333333	272.961933333333	"HEATR1"
9.93589933333333	11.4080063333333	"ZP4"
34.6973333333333	64.99243	"LINC01139"
21.2169133333333	17.4856933333333	"GREM2"
10.3374376666667	14.2092866666667	"GREM2"
5.08308033333333	10.07459	"RGS7"
633.558566666667	683.363533333333	"FH"
17.8043833333333	16.60584	"OPN3"
17.8043833333333	16.60584	"CHML"
74.7233033333333	54.26407	"OPN3"
74.7233033333333	54.26407	"CHML"
16.8215966666667	19.0870766666667	"MAP1LC3C"
20.631155	34.5265966666667	"PLD5"
2.828056	4.230523	"PLD5"
96.3563233333333	141.2336	"PLD5"
106.088516666667	156.2917	"LINC01347"
14.6309366666667	53.9808366666667	"LINC01347"
135.1012	190.8354	"CEP170"
18.2856866666667	14.347881	"AKT3"
3.44260733333333	6.4743336	"AKT3"
292.3021	387.188633333333	"ADSS"
185.017166666667	349.6991	"HNRNPU"
185.017166666667	349.6991	NA
1023.9134	1204.23033333333	"HNRNPU"
130.4871	107.11939	"SMYD3"
3.945082	14.8355346666667	"SMYD3"
103.229243333333	169.0834	"SMYD3"
23.8174133333333	40.6399033333333	"SMYD3"
14.509179	18.3303133333333	"LINC01743"
301.1815	270.370533333333	"TFB2M"
599.481566666667	546.6717	"AHCTF1"
42.3323033333333	84.9005166666667	"ZNF695"
42.3323033333333	84.9005166666667	"ZNF670"
42.3323033333333	84.9005166666667	"ZNF670-ZNF695"
84.62455	108.927566666667	"ZNF669"
28.53701	25.7482033333333	"C1orf229"
77.5679666666667	93.12502	"ZNF124"
94.9836766666667	116.924233333333	"MIR3916"
18.7976126666667	27.7646233333333	"ZNF496"
8.59037733333333	13.3922953333333	"OR2B11"
8.17687333333333	15.09898	"OR2C3"
8.17687333333333	15.09898	"GCSAML-AS1"
7.37854	9.101924	"GCSAML-AS1"
7.37854	9.101924	"OR2C3"
4.30146266666667	4.08562229433333	"OR13G1"
13.57753	20.1063933333333	"OR6F1"
31.32477	57.4462833333333	"OR1C1"
20.9608733333333	27.90126	"OR14A16"
14.7932426666667	15.24888	"OR11L1"
2.16914633333333	1.45180386666667	"OR2T33"
23.5062133333333	26.4217133333333	"OR2T12"
6.04452733333333	10.2957243333333	"OR2M7"
9.68635433333333	11.744373	"OR2T29"
10.2637753333333	15.9581366666667	"OR2T34"
15.0418023333333	19.0115833333333	"OR2T10"
14.0960976666667	15.5888766666667	"OR2T11"
4.84012173333333	7.90246066666667	"OR2T35"
69.5220633333333	70.8524333333333	"OR2T27"
8.77112333333333	16.3663873333333	"OR14I1"
29.58527	26.25179	"SH3BP5L"
185.735933333333	243.715133333333	"ZNF692"
306.878033333333	289.396233333333	"ZMYND11"
24.5044063333333	34.65334	"PRR26"
488.797566666667	442.095633333333	"GTPBP4"
17.2649066666667	26.30802	"IDI2-AS1"
91.22752	91.5408933333333	"WDR37"
13.5862393333333	22.70857	"LINC00200"
25.79202	36.96814	"ADARB2-AS1"
404.6044	126.913833333333	"PFKP"
20.0679366666667	29.57627	"PITRM1-AS1"
7.54271756666667	14.61196	"LINC00705"
18.78889	29.0873866666667	"AKR1E2"
15.8562256666667	14.3959833333333	"AKR1C3"
15.8562256666667	14.3959833333333	"AKR1C1"
7.60045833333333	14.4634693333333	"AKR1C3"
7.625401	11.9591266666667	"AKR1C3"
1.14514897533333	3.2682188	"AKR1C3"
5.46444866666667	7.04380966666667	"AKR1C3"
7.145946	8.775118	"AKR1C4"
21.8972666666667	22.5323833333333	"UCN3"
593.199366666667	334.945666666667	"NET1"
59.9628166666667	64.3796833333333	"CALML3"
181.6656	292.3502	"FAM208B"
250.288866666667	205.398166666667	"FBH1"
476.299633333333	553.303133333333	"RBM17"
42.40268	22.4836066666667	"MIR3155A"
42.40268	22.4836066666667	"PFKFB3"
8.013121	6.31912733333333	"PFKFB3"
56.14014	48.37599	"PFKFB3"
56.14014	48.37599	"MIR3155A"
21.2244566666667	34.54035	"PFKFB3"
10.58753	8.030341	"LOC399715"
9.642726	11.7878246666667	"PRKCQ-AS1"
11.1518503333333	14.6445453333333	"LINC00707"
7.61366533333333	9.06385066666667	"ITIH2"
559.2796	625.8307	"ATP5F1C"
45.4511966666667	44.33669	"TAF3"
27.2495766666667	19.8694066666667	"GATA3"
10.4323176666667	15.6018433333333	"CELF2"
4.77694166666667	9.77702233333333	"CELF2"
140.001966666667	68.4776133333333	"ECHDC3"
76.0777466666667	89.0142833333333	"PROSER2"
156.8102	102.269326666667	"DHTKD1"
166.342766666667	200.013833333333	"SEC61A2"
14.543175	22.3135633333333	"SEC61A2"
787.792566666667	694.207966666667	"CDC123"
26.28256	24.5583166666667	"MIR4480"
26.28256	24.5583166666667	NA
26.28256	24.5583166666667	"CAMK1D"
1.2352926	4.05854	"CAMK1D"
7.687556	12.5882026666667	"CAMK1D"
6.07154533333333	9.08258466666667	"CAMK1D"
6.07154533333333	9.08258466666667	"MIR4480"
64.35996	30.8416933333333	"OPTN"
101.260913333333	163.561633333333	"MCM10"
132.184166666667	93.1741033333333	"PRPF18"
3.73444995666667	6.957415	"MIR1265"
180.376766666667	179.080366666667	"HSPA14"
150.255666666667	237.4065	"SUV39H2"
15.0907966666667	23.0299966666667	"MEIG1"
4.3894124	12.1382416666667	"OLAH"
164.073066666667	146.763333333333	"RPP38"
207.8599	206.425733333333	"PTER"
36.0494866666667	58.6051933333333	"PTER"
358.4563	153.0436	"VIM"
578.862133333333	468.6595	"ST8SIA6-AS1"
19.5954433333333	29.89371	"ST8SIA6-AS1"
298.161666666667	225.4463	"STAM"
11.438147	16.3757033333333	"STAM"
13.068241	16.43405	"TMEM236"
41.8281966666667	39.7621766666667	"TMEM236"
41.8281966666667	39.7621766666667	"MRC1"
41.8281966666667	39.7621766666667	NA
3.90433023166667	7.41515233333333	"MRC1"
3.90433023166667	7.41515233333333	NA
3.90433023166667	7.41515233333333	"TMEM236"
3.51413533333333	5.4113329	"TMEM236"
3.51413533333333	5.4113329	"MRC1"
3.51413533333333	5.4113329	NA
41.1135433333333	39.3574133333333	"MRC1"
41.1135433333333	39.3574133333333	NA
3.90433023166667	7.41515233333333	"MRC1"
3.90433023166667	7.41515233333333	NA
11.5545176666667	21.3279533333333	"SLC39A12"
16.8975193333333	59.1112033333333	"CACNB2"
215.469933333333	168.8514	"ARL5B"
14.2764956666667	58.1203366666667	"PLXDC2"
7.92489733333333	10.6174183333333	"MIR4675"
118.86693	115.6849	"NEBL-AS1"
114.969993333333	158.2107	"MLLT10"
16.14914	26.0460833333333	"LOC100130992"
220.9711	201.823966666667	"COMMD3-BMI1"
220.9711	201.823966666667	"BMI1"
220.9711	201.823966666667	"COMMD3"
15.5171833333333	16.6142233333333	"SPAG6"
2.941739	4.94253433333333	"SPAG6"
18.6114483333333	25.7441766666667	"ARMC3"
19.7788033333333	17.32888	"ARMC3"
203.748866666667	100.550916666667	"MSRB2"
14.5204763333333	22.2790766666667	"PTF1A"
72.5745566666667	52.5529266666667	"OTUD1"
139.093333333333	107.186	"MIR603"
139.093333333333	107.186	"KIAA1217"
24.34892	27.7993566666667	"KIAA1217"
19.1855566666667	25.3548833333333	"KIAA1217"
19.1855566666667	25.3548833333333	"MIR603"
10.7322436666667	13.4329133333333	"KIAA1217"
168.933566666667	149.9852	"THNSL1"
121.606	66.72725	"GPR158"
28.2967433333333	21.4387533333333	"MYO3A"
10.027919	20.74705	"GAD2"
14.8652956666667	11.884405	"APBB1IP"
0.9417776	1.90712436666667	"APBB1IP"
11.7052556666667	11.2937766666667	"FAM238A"
6.48360033333333	17.7714366666667	"FAM238B"
123.1696	196.882266666667	"PDSS1"
17.074925	26.85099	"PDSS1"
100.41236	140.361166666667	"MASTL"
345.259566666667	326.783233333333	"RAB18"
473.1162	529.5515	"WAC"
473.1162	529.5515	"MIR5586"
75.19206	106.2238	"BAMBI"
11.060233	13.88475	"LYZL1"
96.5174333333333	76.17186	"PTCHD3P1"
29.9733366666667	28.2707266666667	"MAP3K8"
25.5251133333333	32.3978266666667	"MAP3K8"
23.7061933333333	29.4141066666667	"ZEB1"
45.60879	55.48884	"CCDC7"
45.60879	55.48884	NA
59.1041433333333	32.1217866666667	"CREM"
17.369994	31.6557866666667	"CREM"
134.781366666667	100.75927	"CCNY"
17.0460803333333	20.08765	"GJD4"
7.57320433333333	19.19317	"ANKRD30A"
37.15997	32.2092	"ANKRD30A"
70.9029333333333	91.3658366666667	"ZNF33A"
92.6146	113.9514	"ZNF37A"
3.45151366666667	3.60982733333333	"LOC100129055"
76.7745566666667	89.82234	"HSD17B7P2"
36.24099	49.08414	"LINC00999"
1.6377467	2.30175640666667	"ACTR3BP5"
148.674233333333	141.3612	"LINC00839"
221.435666666667	269.134466666667	"BMS1"
6.372288	11.1859563333333	"RET"
105.693493333333	78.2347333333333	"CSGALNACT2"
18.2778833333333	22.27392	"FXYD4"
11.1038166666667	18.22481	"ZNF487"
17.567268	18.5821933333333	"ZNF487"
79.4396333333333	62.54066	"ZNF485"
12.1425023333333	15.5497533333333	"ZNF32-AS3"
12.1425023333333	15.5497533333333	"ZNF32-AS2"
12.1425023333333	15.5497533333333	"ZNF32-AS1"
233.123866666667	144.169433333333	"ZNF32-AS3"
233.123866666667	144.169433333333	"ZNF32-AS1"
99.0543133333333	68.5524966666667	"ZNF32-AS2"
99.0543133333333	68.5524966666667	"ZNF32-AS3"
22.1768333333333	32.1789433333333	"ZNF32-AS3"
16.2066166666667	19.0355466666667	"LINC00619"
5.11109966666667	8.920932	"LINC00840"
5.11109966666667	8.920932	"LINC00841"
13.083657	16.3731033333333	"LINC00841"
9.12895566666667	8.45284466666667	"LINC00841"
9.371328	13.8430666666667	"C10orf142"
8.863605	15.9330366666667	"TMEM72"
27.68487	16.58866	"RASSF4"
57.7433733333333	102.906056666667	"RASSF4"
14.4178166666667	24.76054	"ZNF22"
2.76269333333333	1.80465333333333	"ANKRD30BP3"
19.7261066666667	15.3042863333333	"MIR3156-1"
19.7261066666667	15.3042863333333	"ANKRD30BP3"
6.51005066666667	6.805627	"ANKRD30BP3"
6.51005066666667	6.805627	"MIR3156-1"
22.9965633333333	16.67888	"ALOX5"
67.3421	48.0979266666667	"WASHC2C"
67.9662533333333	60.16703	"GLUD1P2"
67.9662533333333	60.16703	"SHLD2P1"
48.98012	52.8337066666667	"GLUD1P2"
45.2042	56.8738566666667	"GPRIN2"
45.2042	56.8738566666667	"GLUD1P2"
42.8325966666667	43.4611	"GLUD1P2"
42.8325966666667	43.4611	"NPY4R"
142.212766666667	225.265066666667	"GLUD1P2"
201.6695	426.923066666667	"GLUD1P2"
1.9727449	10.2260763333333	"GLUD1P2"
1.9727449	10.2260763333333	"SHLD2P3"
9.785575	16.48229	"GLUD1P2"
7.314634	10.9952353333333	"GLUD1P2"
36.3777633333333	30.9501666666667	"GLUD1P2"
33.0529633333333	46.19858	"GLUD1P2"
33.0529633333333	46.19858	NA
422.0826	345.412666666667	NA
422.0826	345.412666666667	"GLUD1P2"
8.74429	14.304318	"GLUD1P2"
8.74429	14.304318	NA
53.8598833333333	52.6728533333333	NA
53.8598833333333	52.6728533333333	"CTSLP2"
53.8598833333333	52.6728533333333	"GLUD1P2"
39.7651733333333	63.24579	"GLUD1P2"
39.7651733333333	63.24579	NA
367.429233333333	568.863133333333	NA
367.429233333333	568.863133333333	"GLUD1P2"
30.6037333333333	27.5385766666667	"GLUD1P2"
30.6037333333333	27.5385766666667	NA
40.0795466666667	47.8154066666667	NA
40.0795466666667	47.8154066666667	"GLUD1P2"
8.14741866666667	11.44422	"GLUD1P2"
8.14741866666667	11.44422	NA
8.14741866666667	11.44422	"ZNF488"
11.9486766666667	11.8050423333333	NA
11.9486766666667	11.8050423333333	"ZNF488"
11.9486766666667	11.8050423333333	"GLUD1P2"
198.110666666667	423.5431	"GLUD1P2"
198.110666666667	423.5431	NA
33.3634266666667	43.73125	NA
33.3634266666667	43.73125	"GLUD1P2"
201.6695	426.923066666667	NA
60.3362133333333	68.7779033333333	NA
60.3362133333333	68.7779033333333	"MAPK8"
3.78539466666667	9.55220733333333	NA
24.83999	30.6231133333333	NA
24.83999	30.6231133333333	"WDFY4"
20.24317	21.1445	"WDFY4"
20.24317	21.1445	NA
58.584	74.3807033333333	NA
54.2752833333333	68.6095333333333	NA
54.2752833333333	68.6095333333333	"FAM170B-AS1"
40.52284	48.05384	"C10orf71"
40.52284	48.05384	NA
8.061285	12.9955683333333	NA
17.72374	19.8335033333333	NA
17.72374	19.8335033333333	"SLC18A3"
17.72374	19.8335033333333	"CHAT"
43.3921033333333	36.2810866666667	NA
43.3921033333333	36.2810866666667	"CHAT"
43.3921033333333	36.2810866666667	"SLC18A3"
11.4419686666667	19.8264333333333	"CHAT"
11.4419686666667	19.8264333333333	"C10orf53"
11.4419686666667	19.8264333333333	NA
334.055966666667	292.3206	NA
192.580933333333	397.5677	NA
123.1552	186.9601	NA
123.1552	186.9601	"MSMB"
123.1552	186.9601	"NCOA4"
73.9472966666667	102.73998	NA
137.512033333333	34.1578633333333	NA
137.512033333333	34.1578633333333	"MSMB"
511.685366666667	426.6351	NA
511.685366666667	426.6351	"NCOA4"
160.631533333333	190.206666666667	NA
187.4763	314.078	"AGAP6"
187.4763	314.078	NA
432.2584	361.728766666667	"WASHC2A"
432.2584	361.728766666667	NA
17.0212466666667	28.3283466666667	"ASAH2B"
9.200298	31.886	"PRKG1"
9.200298	31.886	"MIR605"
3.504769	9.09159666666667	"PRKG1"
3.504769	9.09159666666667	"MIR605"
2.68897366666667	19.30847	"PRKG1"
4.16158633333333	17.7079466666667	"DKK1"
