"Probename"	"Gene Symbol"	"sh-GFP"	"sh-JAK2-shRNA1"	"sh-JAK2-shRNA2"	"shRNA-control"
"209697_at"	"PPP3CC"	21.9840822466667	19.48651582	23.24553989	19.93735322
"209698_at"	"CCHCR1"	154.394611366667	175.828175066667	169.886962166667	175.013406466667
"209699_x_at"	"AKR1C2"	224.208274066667	227.858760266667	267.961612133333	200.4288123
"209700_x_at"	"PDE4DIP"	20.55846392	22.86081771	18.6241398333333	19.7782198766667
"209701_at"	"ARTS-1"	20.5280431633333	19.6242829866667	19.1758981866667	19.75480201
"209702_at"	"FTO"	277.322726233333	274.347663366667	294.9361923	272.343793133333
"209703_x_at"	"DKFZP586A0522"	59.36542273	44.3329732766667	42.3843079533333	48.11245203
"209704_at"	"M96"	369.110719266667	337.610737566667	301.628580166667	347.607601466667
"209705_at"	"MTF2"	557.887587433333	519.591540266667	517.206992366667	594.6244678
"209706_at"	"NKX3-1"	69.94273639	79.23431188	74.5023451766667	70.2421616333333
"209707_at"	"PIGK"	437.581973666667	446.2500269	452.054517966667	434.0180418
"209708_at"	"MOXD1"	36.7817676633333	32.73979355	34.7581193066667	29.7673077966667
"209709_s_at"	"HMMR"	773.0599926	708.086397766667	688.323048833333	684.836327966667
"209710_at"	"GATA2"	1842.275597	1777.896191	1840.74080966667	1847.30074933333
"209711_at"	"SLC35D1"	326.155973166667	284.487819066667	241.281021	330.287704966667
"209712_at"	"SLC35D1"	281.460213666667	280.967955333333	256.649711833333	270.409689833333
"209713_s_at"	"SLC35D1"	108.080703576667	112.062708133333	110.180824766667	113.579892833333
"209714_s_at"	"CDKN3"	1442.53809266667	1403.15668633333	1310.757375	1332.095009
"209715_at"	"CBX5"	410.255487266667	409.072128233333	402.013061366667	396.228150533333
"209716_at"	"CSF1"	113.220800833333	117.662914266667	121.583026466667	123.298333633333
"209717_at"	"EVI5"	47.5733447	46.3306578833333	44.8536369833333	46.6003118166667
"209718_at"	"hCAP-H2"	60.1382842133333	61.29463484	81.02257334	60.34809449
"209719_x_at"	"SERPINB3"	22.69378775	24.0700903733333	23.96380864	20.3958854633333
"209720_s_at"	"SERPINB3"	15.4625525033333	17.2352548833333	17.0763901466667	16.8861178066667
"209721_s_at"	"HOM-TES-103"	146.355893	138.006078766667	139.074996033333	149.728518166667
"209722_s_at"	"SERPINB9"	22.92623644	24.6713582733333	26.1853515133333	23.7584392166667
"209723_at"	"SERPINB9"	62.07953994	71.70596448	63.4828651	61.93404204
"209724_s_at"	"ZFP161"	100.525527683333	117.861165366667	109.430741033333	98.6221552233333
"209725_at"	"DRIM"	403.264903933333	437.0364089	372.451605	373.884735866667
"209726_at"	"CA11"	34.4401497333333	36.1546117466667	39.8045516733333	30.86035241
"209727_at"	"GM2A"	46.3004771133333	47.5903040466667	41.2497698566667	45.61875584
"209728_at"	"HLA-DRB4"	18.82576017	21.45726348	21.8841175733333	19.9497785133333
"209729_at"	"GAS2L1"	338.9578633	364.399221733333	465.052274166667	311.103605366667
"209730_at"	"SEMA3F"	39.6454329733333	35.8984648233333	44.62756055	39.85333156
"209731_at"	"NTHL1"	151.1548634	182.840849833333	227.277989166667	175.8364052
"209732_at"	"CLEC2B"	583.2579613	569.172211733333	649.945639433333	556.661151633333
"209733_at"	"LOC286440"	19.4368662433333	21.7643486933333	21.56859708	19.9222976733333
"209734_at"	"NCKAP1L"	569.6824479	549.1826629	665.3164362	529.518192766667
"209735_at"	"ABCG2"	41.8368951666667	39.5919762433333	44.9693825666667	40.01362343
"209736_at"	"SOX13"	27.19017072	27.1557793466667	29.0988340566667	26.1062813433333
"209737_at"	"MAGI2"	18.2640826366667	21.07014944	19.6614938766667	19.6401693833333
"209738_x_at"	"PSG6"	18.8709296966667	17.74386512	17.61803857	19.31078527
"209739_s_at"	"PNPLA4"	176.723310766667	174.644335533333	201.4586515	171.917885133333
"209740_s_at"	"PNPLA4"	23.6281533	24.1166576533333	23.72019927	24.30389965
"209741_x_at"	"ZNF291"	26.7099795433333	27.9336141166667	27.8478136333333	28.42955491
"209742_s_at"	"MYL2"	19.6125793033333	20.8323266966667	20.8749303433333	18.4590242333333
"209743_s_at"	"ITCH"	165.8647815	171.973063733333	137.8036271	143.782281033333
"209744_x_at"	"ITCH"	215.538742066667	216.519708266667	219.0508907	209.079498233333
"209745_at"	"COQ7"	29.3259956266667	28.0901728766667	33.75474388	26.4557335
"209746_s_at"	"COQ7"	67.4584842933333	63.5001121133333	78.5912844333333	60.1799987766667
"209747_at"	"TGFB3"	28.39612924	27.6625722633333	32.2487770533333	27.7523135066667
"209748_at"	"SPAST"	406.873926733333	347.779093366667	332.3756105	361.8833283
"209749_s_at"	"ACE"	25.6686277733333	28.43652163	26.8467649266667	27.1840613733333
"209750_at"	"NR1D2"	27.2881095133333	28.9355900633333	22.9178130433333	22.5723828933333
"209751_s_at"	"TRAPPC2 /// SEDLP"	271.4236251	300.6944778	363.179845433333	296.2126276
"209752_at"	"REG1A"	21.1157654333333	20.91722308	22.08863445	20.8712412366667
"209753_s_at"	"TMPO"	394.451918733333	394.508932633333	311.961862833333	403.8440622
"209754_s_at"	"TMPO"	670.4532189	564.7137229	487.492007966667	608.887335666667
"209755_at"	"NMNAT2"	18.4460228566667	20.11593677	19.4491156366667	19.6698303133333
"209756_s_at"	"MYCN"	34.02279283	32.0591172466667	30.8919406133333	29.9399118533333
"209757_s_at"	"MYCN"	71.5218128033333	61.8181356433333	63.8246172033333	69.5802564433333
"209758_s_at"	"MFAP5"	18.6477941266667	18.2296188833333	18.38397246	17.63371409
"209759_s_at"	"DCI"	102.857330216667	128.7912614	130.2025762	102.315638706667
"209760_at"	"KIAA0922"	285.0015273	277.189088066667	283.6574193	305.096230966667
"209761_s_at"	"SP110"	173.193596966667	185.2662248	174.2950308	171.3784315
"209762_x_at"	"SP110"	263.085821933333	272.488846466667	293.3023795	265.5237649
"209763_at"	"CHRDL1"	21.1148437833333	22.9629775933333	21.4262716	19.6019779966667
"209764_at"	"MGAT3"	55.33424008	54.52983042	63.3657546833333	56.70305674
"209765_at"	"ADAM19"	24.4522994066667	22.7616738866667	23.6561132866667	25.4301223566667
"209766_at"	"PRDX3"	28.5253266766667	22.0548745966667	25.9563231	32.6442575033333
"209767_s_at"	"GP1BB /// SEPT5"	21.1473123166667	23.9361644933333	22.8798100066667	22.5923721566667
"209768_s_at"	"GP1BB"	26.9057606866667	25.40674221	27.9467182866667	30.0453199
"209769_s_at"	"GP1BB"	37.74377957	40.7857994866667	49.5245325766667	43.0405960533333
"209770_at"	"BTN3A1"	59.3324514866667	49.08987472	56.4353373333333	57.5075366633333
"209771_x_at"	"CD24"	235.736870166667	170.154685566667	210.942149733333	256.907070533333
"209772_s_at"	"CD24"	84.8150861366667	84.7460139033333	68.74236314	80.96471327
"209773_s_at"	"RRM2"	9269.918867	9184.71526566667	9625.07363866667	8951.68307366667
"209774_x_at"	"CXCL2"	55.0180175233333	42.5218863633333	36.0404895166667	51.0550486833333
"209775_x_at"	"SLC19A1"	37.4725208666667	46.43467916	45.3391958066667	37.4257396233333
"209776_s_at"	"SLC19A1"	196.920576433333	243.6596407	267.6931171	196.4796274
"209777_s_at"	"SLC19A1"	223.015498366667	266.263447666667	317.3868775	186.233840766667
"209778_at"	"TRIP11"	41.1396857933333	48.89464686	39.4309859966667	50.29938845
"209779_at"	"MGC14817"	23.7419895033333	23.4539294466667	21.5867792466667	23.22925957
"209780_at"	"PHTF2"	178.070828133333	164.494544966667	164.2946178	176.836884666667
"209781_s_at"	"KHDRBS3"	20.6144461933333	24.1456202733333	24.7190762866667	23.9034753633333
"209782_s_at"	"DBP"	190.418169233333	201.183151666667	223.565527566667	178.958660633333
"209783_at"	"DBP"	23.9849595633333	22.72319235	27.2442572533333	23.72639547
"209784_s_at"	"JAG2"	22.4369590166667	23.51775127	23.7456196666667	22.8271020466667
"209785_s_at"	"PLA2G4C"	20.35133868	21.54948599	21.76906352	18.7827917566667
"209786_at"	"HMGN4"	621.060182833333	572.919980466667	599.471884533333	568.965690566667
"209787_s_at"	"HMGN4"	960.7098809	899.2510179	887.322944033333	836.550711433333
"209788_s_at"	"ARTS-1"	86.2629715433333	74.29005626	67.5155250133333	84.46973726
"209789_at"	"CORO2B"	20.5260193133333	19.9510161866667	21.6063072766667	21.5029439566667
"209790_s_at"	"CASP6"	292.138626633333	267.0979937	277.9879349	272.1661886
"209791_at"	"PADI2"	28.1156533066667	28.4981935	31.11271099	27.7161272766667
"209792_s_at"	"KLK10"	19.6346610033333	19.5987556966667	22.97177743	21.2042551133333
"209793_at"	"GRIA1"	20.76096598	21.1859875166667	23.2589972733333	21.3799824733333
"209794_at"	"SRGAP3"	27.0300504833333	28.2874849266667	28.6324928533333	23.4817149066667
"209795_at"	"CD69"	70.1056387933333	67.39323762	77.99889399	61.7550787566667
"209796_s_at"	"TMEM4"	767.7447819	747.7905742	778.740235333333	782.227265066667
"209797_at"	"TMEM4"	552.883019733333	490.740318933333	608.277902333333	544.843928833333
"209798_at"	"NPAT"	276.081375133333	239.064648466667	227.6991938	263.784320366667
"209799_at"	"PRKAA1"	126.295969133333	127.382261866667	113.427938366667	134.0083923
"209800_at"	"KRT16"	20.06544902	19.4935399466667	19.0829455333333	21.12968051
"209802_at"	"PHLDA2"	32.8980931933333	24.8775625	27.4564397466667	26.6039278233333
"209803_s_at"	"PHLDA2"	24.71596333	26.3526265433333	29.8371616066667	27.4435324633333
"209804_at"	"DCLRE1A"	269.061481	264.722518533333	239.789918133333	265.741400633333
"209805_at"	"PMS2 /// PMS2CL"	133.717158166667	144.030440733333	128.1329338	144.755709166667
"209806_at"	"HIST1H2BK"	659.1319513	668.761896866667	793.382168733333	640.973603
"209807_s_at"	"NFIX"	23.3115166633333	27.3981295866667	24.56775934	26.1008783533333
"209808_x_at"	"ING1"	118.1575546	142.2065411	125.468932266667	127.2494719
"209810_at"	"SFTPB"	24.3839204033333	22.4270443466667	25.7886744566667	24.0190761366667
"209811_at"	"CASP2"	86.6450823666667	93.07395141	101.06444989	98.8084237133333
"209812_x_at"	"CASP2"	55.5372481966667	71.85927768	57.2604582766667	64.6026277933333
"209813_x_at"	"TRGC2 /// TRGV9 /// LOC442532 /// LOC442670 /// TARP"	23.45767729	23.17280274	23.6728745933333	22.99635322
"209814_at"	"ZNF330"	524.468303166667	564.240428166667	529.1927743	582.1718057
"209815_at"	"PTCH"	17.5393043333333	19.2107014233333	19.26338963	18.0850022666667
"209816_at"	"PTCH"	21.2151267566667	21.4657525966667	22.2092509433333	19.6942117
"209817_at"	"PPP3CB"	52.85692146	52.5929692533333	51.0438863333333	50.1154333066667
"209818_s_at"	"HABP4"	32.5445124333333	34.64641619	37.4416920966667	35.86402106
"209819_at"	"HABP4"	20.9402782166667	23.15292943	23.57446548	21.5362621333333
"209820_s_at"	"TBL3"	251.8590178	234.174717766667	362.8236361	249.273348033333
"209821_at"	"C9orf26"	15.3106947833333	16.1549677333333	15.7648831	14.8922366
"209822_s_at"	"VLDLR"	18.5663542066667	18.7630625466667	18.07648741	17.6631684066667
"209823_x_at"	"HLA-DQB1"	19.3029959266667	20.0865857133333	20.1490023566667	18.7485938133333
"209824_s_at"	"ARNTL"	43.8726777766667	42.2845465833333	39.1599725	45.2835217366667
"209825_s_at"	"UCK2"	1370.783344	1486.70052233333	1591.29073766667	1345.867335
"209826_at"	"PPT2 /// EGFL8"	66.88541722	57.4353182166667	57.32121478	79.32448363
"209827_s_at"	"IL16"	78.0775639833333	67.7591811366667	84.09633548	84.56630238
"209828_s_at"	"IL16"	26.9989903133333	26.0599890266667	23.8918184233333	27.0908093666667
"209829_at"	"C6orf32"	76.23675162	77.4706297233333	67.02996889	73.4074927433333
"209830_s_at"	"SLC9A3R2"	23.9307200933333	25.17415519	24.23947529	24.27809201
"209831_x_at"	"DNASE2"	110.633904476667	105.103880316667	108.86660963	100.693257346667
"209832_s_at"	"CDT1"	199.720949266667	222.738817966667	288.2264668	192.876606933333
"209833_at"	"CRADD"	159.4502829	179.6376915	187.871482566667	156.7092797
"209834_at"	"CHST3"	23.68194188	25.9396023866667	26.65411701	24.7626786633333
"209835_x_at"	"CD44"	146.352328066667	157.4011035	202.092959333333	160.9274158
"209836_x_at"	"BOLA2"	2994.461172	3016.60247166667	3462.463719	2950.01783333333
"209837_at"	"AP4M1"	59.9810005366667	68.4833962566667	78.88303645	68.0605647133333
"209838_at"	"COPS2"	36.05042257	36.41677529	37.52493009	36.4927196266667
"209839_at"	"DNM3"	233.709640233333	261.636364833333	216.629964033333	232.9710165
"209840_s_at"	"LRRN3"	24.8644023	26.1110935966667	23.9180213266667	23.3824024466667
"209841_s_at"	"LRRN3"	21.4252745566667	22.23681108	21.67661874	20.03339901
"209842_at"	"SOX10"	31.72194952	31.72977484	33.4725398633333	33.4244147733333
"209843_s_at"	"SOX10"	36.55285157	31.8824677633333	37.5349581633333	33.2863197666667
"209844_at"	"HOXB13"	27.5987885933333	26.0456172333333	24.30102611	25.1139234833333
"209845_at"	"MKRN1"	101.243371356667	80.5118599466667	110.610607066667	104.147779596667
"209846_s_at"	"BTN3A2"	472.516211	454.1379885	455.3547932	460.078633166667
"209847_at"	"CDH17"	20.6295041133333	20.9492084933333	21.08298702	20.4022825933333
"209848_s_at"	"SILV"	23.9792909266667	26.84519501	26.91567797	26.0911231133333
"209849_s_at"	"RAD51C"	682.3607657	671.139786466667	675.6851625	699.976772666667
"209850_s_at"	"CDC42EP2"	61.3451146166667	53.1174032733333	73.49853276	58.1632072066667
"209851_at"	"KIAA0853"	22.1440772366667	20.33627881	24.6271265233333	23.4711560866667
"209852_x_at"	"PSME3"	1002.36895206667	1069.67594666667	1185.28367366667	986.656663133333
"209853_s_at"	"PSME3"	1370.83009366667	1538.70386366667	1540.52812666667	1464.57016933333
"209854_s_at"	"KLK2"	24.1258448	24.1276044266667	25.12641951	21.9849294266667
"209855_s_at"	"KLK2"	24.60828866	25.49871253	26.4441920333333	23.5730823766667
"209856_x_at"	"ABI2"	80.3974594766667	87.95972617	84.01090652	84.8487006933333
"209857_s_at"	"SPHK2"	43.7270007433333	47.4481350366667	53.5303758933333	43.7538077133333
"209858_x_at"	"MPPE1"	69.68436081	65.0153469533333	66.6186180933333	71.3165216633333
"209859_at"	"TRIM9"	25.3307406533333	25.06549013	23.8452930833333	27.0695528166667
"209860_s_at"	"ANXA7"	1250.47395	1371.93308233333	1320.06414333333	1292.934308
"209861_s_at"	"METAP2"	2393.12562233333	2357.72554166667	2009.594879	2374.46569833333
"209862_s_at"	"PIG8"	827.715340433333	840.566992633333	748.476106233333	874.8470208
"209863_s_at"	"TP73L"	22.0219110366667	24.72374692	22.5282693633333	22.0835659166667
"209864_at"	"FRAT2"	146.8013546	130.5037981	138.344773733333	121.456350733333
"209865_at"	"SLC35A3"	85.85065672	73.68791793	54.29148353	91.33341112
"209866_s_at"	"LPHN3"	20.5398858666667	19.6330858566667	21.9976810733333	19.59264673
"209867_s_at"	"LPHN3"	21.79700081	23.3565134233333	23.9340794366667	23.1138538066667
"209868_s_at"	"RBMS1"	603.684096166667	667.909486233333	565.6424938	619.497735
"209869_at"	"ADRA2A"	66.75416263	72.0511025266667	72.3117801066667	70.0339947233333
"209870_s_at"	"APBA2"	618.6470597	653.6363093	719.806747933333	617.1176685
"209871_s_at"	"APBA2"	453.3384069	440.551134733333	535.8832365	463.2070558
"209872_s_at"	"PKP3"	20.16544019	18.9883478166667	23.4001943033333	22.25970326
"209873_s_at"	"PKP3"	27.4516533966667	25.0806225666667	30.8222709733333	25.1037408766667
"209874_x_at"	"CNNM2"	30.5684918033333	33.9157572333333	29.62860924	27.77171721
"209875_s_at"	"SPP1"	20.8868607633333	20.2015795466667	19.3849393	19.3747568066667
"209876_at"	"GIT2"	208.031328766667	201.250249866667	190.699975433333	199.730033366667
"209877_at"	"SNCG"	61.6747595066667	64.59612634	64.8231791866667	59.9297931033333
"209878_s_at"	"RELA"	215.230741266667	219.529100466667	256.791350466667	222.949327333333
"209879_at"	"SELPLG"	261.201551066667	299.880015666667	324.608848033333	261.733325133333
"209880_s_at"	"SELPLG"	128.914942333333	130.5890599	142.697700266667	127.480798333333
"209881_s_at"	"LAT"	1127.87537566667	1080.60739353333	1332.87010533333	1116.28106266667
"209882_at"	"RIT1"	192.426186233333	184.6786562	199.7611206	187.729072366667
"209883_at"	"GLT25D2"	80.6057885133333	77.5076026133333	90.4153258233333	89.21467858
"209884_s_at"	"SLC4A7"	73.6873510133333	65.3122372	55.73622417	70.6863398066667
"209885_at"	"RHOD"	21.1503739033333	23.4394351366667	24.9087193233333	21.1227605466667
"209886_s_at"	"SMAD6"	50.2300062733333	66.87272767	60.8395245633333	49.73710504
"209887_at"	"SMAD6"	18.7891116733333	21.5911091233333	22.4040727833333	20.10961758
"209888_s_at"	"MYL1"	23.02720816	19.20586047	18.48811058	17.6920734
"209889_at"	"SEC31L2"	34.37304339	27.8642876866667	25.99485816	39.36710781
"209890_at"	"TSPAN5"	124.50326854	142.485607933333	125.122375533333	109.72467453
"209891_at"	"SPBC25"	563.529916266667	489.677385933333	546.439176833333	503.444324166667
"209892_at"	"FUT4"	299.669773266667	291.525526833333	239.040294066667	301.292919566667
"209893_s_at"	"FUT4"	153.714584666667	159.5377316	156.744556766667	163.663370866667
"209894_at"	"LEPR"	353.221017266667	350.620372933333	310.186532733333	353.2929397
"209895_at"	"PTPN11"	587.018580433333	585.063273133333	453.238057966667	579.655988333333
"209896_s_at"	"PTPN11"	1843.85975	1905.97267833333	1545.08303633333	1902.407785
"209897_s_at"	"SLIT2"	31.24228625	30.7268889066667	32.41362633	30.01231992
"209898_x_at"	"ITSN2"	585.0898901	521.575738566667	431.4155191	591.068476133333
"209899_s_at"	"SIAHBP1"	3312.34948266667	3503.45079566667	3950.28431266667	3160.32426633333
"209900_s_at"	"SLC16A1"	707.532001033333	698.2643094	639.499325233333	687.6509314
"209901_x_at"	"AIF1"	2506.20378433333	2549.13004233333	2776.260336	2404.56986966667
"209902_at"	"ATR"	188.632481266667	169.976598366667	155.692881066667	194.042652433333
"209903_s_at"	"ATR"	364.726767333333	316.2772471	293.854939766667	353.4776222
"209904_at"	"TNNC1"	23.6264001233333	22.3454744833333	26.5479677566667	23.2320529366667
"209905_at"	"HOXA9"	21.9638820633333	19.8032209433333	20.5989184766667	20.2904764033333
"209906_at"	"C3AR1"	214.188172266667	196.682904666667	232.2025363	193.004475433333
"209907_s_at"	"ITSN2"	627.3605596	552.042476133333	507.148267133333	623.619562566667
"209908_s_at"	"TGFB2"	17.2732627566667	16.61985023	16.34591576	16.8306229633333
"209909_s_at"	"TGFB2"	17.2145954133333	18.1633066666667	17.6024044866667	19.0029001966667
"209910_at"	"SLC25A16"	34.4551992933333	37.6754861366667	33.7634418	32.1357986433333
"209911_x_at"	"HIST1H2BD"	100.024695316667	107.817961766667	101.416151836667	101.65289841
"209912_s_at"	"KIAA0415"	31.72314705	28.8843987533333	37.4253810366667	27.80746281
"209913_x_at"	""	46.10924043	42.8919823533333	38.8707711333333	46.19089547
"209914_s_at"	"NRXN1"	23.41378995	24.36226328	22.7078937	24.20942353
"209915_s_at"	"NRXN1"	17.6136193966667	18.7073517233333	18.0192222766667	18.51634347
"209916_at"	"DHTKD1"	121.9975569	129.840189666667	116.532655426667	117.7214219
"209917_s_at"	"TP53AP1"	30.21669198	29.97305346	33.5527011266667	30.99620251
"209918_at"	"GGTL4"	28.78057854	27.5348761966667	31.4209504533333	27.8028698
"209919_x_at"	"GGT1"	20.9592775666667	23.82340031	24.47374792	22.24985778
"209920_at"	"BMPR2"	44.6451764366667	54.9069975566667	45.2833181633333	51.2909965933333
"209921_at"	"SLC7A11"	79.5836797233333	80.22003815	60.6489790233333	79.3220805033333
"209922_at"	"BRAP"	158.013738833333	141.062566733333	141.3795698	150.009534566667
"209923_s_at"	"BRAP"	186.182547933333	194.370896833333	187.883974733333	181.894768733333
"209924_at"	"CCL18"	22.02690699	21.29945702	21.89502643	22.1284236233333
"209925_at"	"OCLN"	18.9792916866667	22.98801061	19.6286482	21.9065591166667
"209926_at"	"MEF2B"	38.0426529433333	44.6547594466667	45.9020522766667	43.09935642
"209927_s_at"	"C1orf77"	204.054027366667	228.938646566667	245.4039175	224.744679066667
"209928_s_at"	"MSC"	28.2953728566667	29.62094098	26.9600741766667	28.1736863166667
"209929_s_at"	"IKBKG"	61.82677117	69.40424688	86.45922595	68.47212819
"209930_s_at"	"NFE2"	2868.69020366667	2903.001865	3409.146035	3016.84545366667
"209931_s_at"	"FKBP1B"	28.9660023333333	28.1407100466667	26.0001586666667	24.9421650866667
"209932_s_at"	"DUT"	6456.00611833333	6307.41028766667	6467.041685	6133.499971
"209933_s_at"	"CD300A"	120.427187733333	127.065254	164.0775447	121.616747033333
"209934_s_at"	"ATP2C1"	295.9671846	262.646969733333	273.5373767	277.869894866667
"209935_at"	"ATP2C1"	162.1688618	139.066905766667	144.824609366667	182.4291299
"209936_at"	"RBM5"	22.1291558533333	20.934168	19.6183551033333	24.7764356166667
"209937_at"	"TM4SF4"	26.1833757866667	25.3627090433333	29.8007669166667	25.1510539666667
"209938_at"	"TADA2L"	199.9935537	201.546473433333	195.826354	200.5638152
"209939_x_at"	"CFLAR"	321.3759931	297.8730851	319.150203966667	318.0124224
"209940_at"	"PARP3"	27.70520398	24.8749101333333	28.4497041833333	26.1145647133333
"209941_at"	"RIPK1"	102.4520593	99.4324972233333	85.1784790233333	107.958202633333
"209942_x_at"	"MAGEA3"	30.54660679	28.2161584666667	28.9573018966667	26.75879343
"209943_at"	"FBXL4"	40.9094325966667	42.37810246	39.51585706	38.9001567266667
"209944_at"	"ZNF410"	1066.8939252	1019.7322058	1168.27070066667	973.295981666667
"209945_s_at"	"GSK3B"	324.898941833333	340.144179366667	335.3911654	312.796394733333
"209946_at"	"VEGFC"	19.0923623366667	21.85039958	20.2613580466667	18.62209947
"209947_at"	"UBAP2L"	71.0402981766667	70.4063443533333	83.31648235	76.31446769
"209948_at"	"KCNMB1"	82.3426289533333	108.599020593333	124.4083482	87.92085959
"209949_at"	"NCF2"	19.5875649966667	18.8422710166667	18.3319873466667	17.6105495166667
"209950_s_at"	"VILL"	80.29581024	80.9894576266667	93.4338698633333	84.7236712866667
"209951_s_at"	"MAP2K7"	25.86631067	29.25689627	25.9304557433333	25.6023579433333
"209952_s_at"	"MAP2K7"	25.4720903333333	28.1231557633333	28.4469492566667	27.1552269833333
"209953_s_at"	"CDC37"	1683.988343	1586.08969566667	1809.224045	1653.391171
"209954_x_at"	"SS18"	483.1204318	491.784752933333	348.103551766667	502.270674066667
"209955_s_at"	"FAP"	19.6841974066667	20.37409792	20.2599333633333	20.86198088
"209956_s_at"	"CAMK2B"	16.4842716666667	18.19557323	19.8809880166667	18.30398691
"209957_s_at"	"NPPA"	26.09587227	25.1247934033333	24.7544512933333	24.8172006166667
"209958_s_at"	"PTHB1"	32.5079493333333	33.10259043	33.6792803933333	33.8039864366667
"209959_at"	"NR4A3"	24.78400271	24.9671080166667	28.3756153366667	27.83494901
"209960_at"	"HGF"	20.6019098166667	25.5713554333333	20.8042504133333	23.83572563
"209961_s_at"	"HGF"	26.9861704033333	23.57288007	30.5790473133333	28.9398164066667
"209962_at"	"EPOR"	206.211989166667	208.6906895	231.895442033333	212.7584059
"209963_s_at"	"EPOR"	72.7492987933333	80.0708305933333	70.0998775	72.6954742933333
"209964_s_at"	"ATXN7"	73.2034002666667	62.0443833633333	42.1928305233333	94.72254351
"209965_s_at"	"RAD51L3"	115.781394133333	114.092400146667	135.908266833333	133.644376166667
"209966_x_at"	"ESRRG"	19.5157556066667	18.6226043333333	19.7954967066667	19.1468601433333
"209967_s_at"	"CREM"	66.1139178866667	67.0881558333333	69.1676887166667	63.40890812
"209968_s_at"	"NCAM1"	27.5769126533333	25.9466523966667	25.3105373466667	24.8814209066667
"209969_s_at"	"STAT1"	236.235994233333	220.8411431	204.463349266667	242.3063169
"209970_x_at"	"CASP1"	29.5725482733333	34.07052235	35.8451916633333	35.1606758533333
"209971_x_at"	"JTV1"	989.5570305	955.463346766667	1173.76854666667	991.530291533333
"209972_s_at"	"JTV1"	52.8633968766667	59.96669221	62.3177000766667	51.3718512033333
"209973_at"	"NFKBIL1"	65.2055209233333	71.5252424766667	88.4676745133333	65.2534065766667
"209974_s_at"	"BUB3"	1617.87129833333	1500.62214833333	1614.03814933333	1482.30179266667
"209975_at"	"CYP2E1"	21.6750416533333	20.7560490533333	19.7314066933333	19.78273845
"209976_s_at"	"CYP2E1"	25.9781330566667	26.3987359566667	24.6872701666667	24.7337076666667
"209977_at"	"PLG"	20.18253143	20.6497526433333	23.6989133033333	21.17801283
"209978_s_at"	"LPA /// PLG"	20.6098895766667	20.68525562	18.8462418833333	19.8912235166667
"209979_at"	"ADARB1"	29.6249441433333	29.6155223133333	28.33973415	31.51891487
"209980_s_at"	"SHMT1"	53.16750386	62.88120695	66.0033554033333	55.6666860433333
"209981_at"	"CSDC2"	27.3317336666667	29.6044669233333	29.38950341	28.2330403333333
"209982_s_at"	"NRXN2"	91.9389624666667	97.3029943033333	126.037717566667	89.7959119033333
"209983_s_at"	"NRXN2"	33.7813380033333	37.6551576766667	40.1662834833333	32.04135182
"209984_at"	"JMJD2C"	160.071617533333	144.996121666667	147.266944	168.716013266667
"209985_s_at"	"ASCL1"	22.4125341933333	23.9029405	27.2147335633333	22.39263559
"209986_at"	""	20.5120665066667	24.34595539	22.95834168	22.1147393133333
"209987_s_at"	"ASCL1"	18.0811995466667	18.7762514666667	17.5603204	18.2286345133333
"209988_s_at"	"ASCL1"	19.78565198	19.8849596833333	20.4043011066667	19.1843866466667
"209989_at"	"ZNF268"	92.0818570433333	92.0564752033333	60.62411389	93.2105662666667
"209990_s_at"	"GPR51"	19.2802411866667	19.16368862	17.8209905833333	17.60208175
"209991_x_at"	"GPR51"	18.89402718	21.8642994966667	20.1008585233333	18.5774805633333
"209992_at"	"PFKFB2"	37.3587222633333	38.6445892766667	39.6249936533333	41.07075184
"209993_at"	"ABCB1"	448.6255438	454.553534033333	388.891137466667	429.154999433333
"209994_s_at"	"ABCB1 /// ABCB4"	419.317856433333	454.039088933333	385.139190266667	441.6936185
"209995_s_at"	"TCL1A"	22.07768821	23.4898206066667	22.9142669733333	21.8174814766667
"209996_x_at"	"PCM1"	27.6344464833333	28.0172149133333	29.92020506	32.1068734433333
"209997_x_at"	"PCM1"	138.6776788	122.314603233333	93.3016519266667	136.040388466667
"209998_at"	"PIGO"	56.3027542833333	57.5259146866667	69.4069287966667	57.9037358833333
"209999_x_at"	"SOCS1"	20.3696993233333	22.70457662	22.2066898166667	21.5843843166667
"210000_s_at"	"SOCS1"	19.85978932	20.7220818466667	20.5102047866667	18.0511858466667
"210001_s_at"	"SOCS1"	28.1377561666667	28.3220039333333	35.0032118566667	25.0892230966667
"210002_at"	"GATA6"	20.2996472466667	20.4780775166667	21.7450932333333	19.3811253966667
"210004_at"	"OLR1"	16.0699078233333	18.3241796366667	16.87879021	16.9399235266667
"210005_at"	"GART"	139.757838	130.8330713	156.7833039	135.772982933333
"210006_at"	"ABHD14A"	198.896362333333	235.350794533333	291.347441666667	192.928977733333
"210007_s_at"	"GPD2"	29.4842441733333	31.9229711366667	29.4120682466667	30.2280235433333
"210008_s_at"	"MRPS12"	243.7245279	259.034326966667	306.667783033333	257.3987044
"210009_s_at"	"GOSR2"	439.952273766667	452.9270785	510.4338158	432.173301733333
"210010_s_at"	"SLC25A1"	179.3330821	223.654545833333	284.367398466667	174.2821716
"210011_s_at"	"EWSR1"	747.345427866667	880.551086366667	865.247202066667	817.678232166667
"210012_s_at"	"EWSR1"	28.6584493866667	29.4521804266667	26.42992184	30.92313917
